Bin ID,Genome Name,IMG Genome ID,Bin Quality,Bin Lineage,GTDB-Tk Taxonomy Lineage,Bin Methods,Created By,Date Added,Bin Completeness,Bin Contamination,Total Number of Bases,5s rRNA,16s rRNA,23s rRNA,tRNA Genes,Gene Count,Scaffold Count,GOLD Study ID
3300067032_1345,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota; Actinomycetes; Micromonosporales; Micromonosporaceae,Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Micromonosporaceae; Planosporangium,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,72.69,3.76,9295989,1,0,0,48,9324,700,Gs0161344
3300067032_1346,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; Palsa-739,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,84.63,0.86,2324541,1,1,0,47,2637,56,Gs0161344
3300067032_1349,NEON combined assembly,3300067032,MQ,Bacteria,Bacteria; Dormibacterota; Dormibacteria; Dormibacterales; Dormibacteraceae; CF-161,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,72.74,0,3951379,0,0,0,26,4283,550,Gs0161344
3300067032_1352,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,72.22,0.85,1349247,1,0,1,32,1481,59,Gs0161344
3300067032_1353,NEON combined assembly,3300067032,MQ,Bacteria,Bacteria; Dormibacterota; Dormibacteria; Dormibacterales; Dormibacteraceae; 40CM-4-65-16,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,53.45,0,1889984,0,0,1,28,2158,168,Gs0161344
3300067032_1355,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,93.25,1.28,2963710,1,0,0,46,2950,41,Gs0161344
3300067032_1366,NEON combined assembly,3300067032,MQ,Bacteria,Bacteria; Acidobacteriota; Blastocatellia; Pyrinomonadales; Pyrinomonadaceae; UBA11740,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,86.61,0.85,4769507,0,0,0,39,4373,149,Gs0161344
3300067032_1368,NEON combined assembly,3300067032,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Nitrobacteraceae; Bradyrhizobium,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Bradyrhizobium,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,54.48,0,4566171,0,0,0,33,4891,248,Gs0161344
3300067032_1373,NEON combined assembly,3300067032,MQ,Bacteria,Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; SCN-69-37,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,82.75,5.34,5374412,0,0,0,39,4965,423,Gs0161344
3300067032_1377,NEON combined assembly,3300067032,MQ,Bacteria,Bacteria; Chloroflexota; Limnocylindria; QHBO01; QHBO01,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,81.19,0.37,2482467,1,1,1,38,2665,225,Gs0161344
3300067032_1379,NEON combined assembly,3300067032,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Sphingomonadales,Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Allosphingosinicella,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,97.4,0.14,3517395,1,0,0,43,3631,44,Gs0161344
3300067032_1383,NEON combined assembly,3300067032,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria,Bacteria; Proteobacteria; Alphaproteobacteria; Micropepsales; Micropepsaceae; Rhizomicrobium,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,77.05,0.58,2092022,0,0,0,23,2316,181,Gs0161344
3300067032_1388,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota; Rubrobacteria,Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; 13-2-20CM-68-14,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,62.07,0,1916975,0,0,0,30,2161,128,Gs0161344
3300067032_1392,NEON combined assembly,3300067032,HQ,,Bacteria; Acidobacteriota; Blastocatellia; Pyrinomonadales; Pyrinomonadaceae; UBA11740,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,98.24,1.71,4546933,1,1,1,57,4130,16,Gs0161344
3300067032_1396,NEON combined assembly,3300067032,HQ,Bacteria; Verrucomicrobiota,Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; UBA10450; Palsa-1382,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,100,2.7,3216321,1,2,1,48,3106,15,Gs0161344
3300067032_1397,NEON combined assembly,3300067032,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Hyphomicrobiaceae,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; AWTP1-13,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,53.45,1.72,2770437,0,0,0,16,2913,316,Gs0161344
3300067032_1399,NEON combined assembly,3300067032,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Methylovirgula,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,50,0,3309082,0,0,0,19,3310,285,Gs0161344
3300067032_1400,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,88.77,0.85,2835931,1,0,0,44,2799,35,Gs0161344
3300067032_1403,NEON combined assembly,3300067032,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Hyphomicrobiaceae; Rhodoplanes; Rhodoplanes sp. Z2-YC6860,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Z2-YC6860,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,61.09,1.72,5566203,0,0,0,38,5750,247,Gs0161344
3300067032_1404,NEON combined assembly,3300067032,MQ,Bacteria,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Sulfotelmatobacter,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,97.44,1.71,6067080,1,0,1,59,5574,38,Gs0161344
3300067032_1405,NEON combined assembly,3300067032,HQ,Bacteria; Acidobacteriota,Bacteria; Acidobacteriota; Acidobacteriae; Acidoferrales; UBA7541; Palsa-295,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,94.87,1.71,4495575,1,1,2,46,3985,42,Gs0161344
3300067032_141,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,56.77,0,1912444,0,0,0,25,2224,190,Gs0161344
3300067032_1412,NEON combined assembly,3300067032,MQ,Bacteria; Pseudomonadota; Betaproteobacteria; Burkholderiales,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Schlegelella_A,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,62.59,0,3399122,0,0,0,22,3446,301,Gs0161344
3300067032_1413,NEON combined assembly,3300067032,MQ,Bacteria; Bacteroidota; Chitinophagia; Chitinophagales; Chitinophagaceae,Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Puia,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,64,0.41,2797855,0,0,0,23,2657,183,Gs0161344
3300067032_1417,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota; Thermoleophilia,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Thermoleophilaceae; JAAYBF01,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,56.21,0,2011105,0,1,0,42,2208,211,Gs0161344
3300067032_1421,NEON combined assembly,3300067032,MQ,Bacteria,Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; 2-12-FULL-66-21,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,86.61,4.56,4665022,0,0,0,34,4379,228,Gs0161344
3300067032_1422,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium,Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Mycobacteriaceae; Mycobacterium,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,95.45,2.05,4690514,0,2,0,46,4664,108,Gs0161344
3300067032_1434,NEON combined assembly,3300067032,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; AWTP1-13,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,83.19,0.2,4252933,0,0,0,21,4289,275,Gs0161344
3300067032_1437,NEON combined assembly,3300067032,MQ,Bacteria; Acidobacteriota; Terriglobia,Bacteria; Acidobacteriota; Acidobacteriae; Acidoferrales; UBA7541; Palsa-295,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,63.2,0,3882842,1,0,0,34,3575,138,Gs0161344
3300067032_1438,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota; Actinomycetes; Pseudonocardiales; Pseudonocardiaceae,Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Pseudonocardiaceae; GCA-003244245,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,69.79,2.13,2405171,0,1,0,24,2513,200,Gs0161344
3300067032_1439,NEON combined assembly,3300067032,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae,Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Palsa-883,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,50.86,0,2644453,0,0,0,18,2684,223,Gs0161344
3300067032_1441,NEON combined assembly,3300067032,HQ,Bacteria; Planctomycetota; Planctomycetia,Bacteria; Planctomycetota; Planctomycetia; Planctomycetales; Planctomycetaceae,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,100,2.25,7560185,1,2,2,83,6474,122,Gs0161344
3300067032_1442,NEON combined assembly,3300067032,MQ,,Bacteria; Patescibacteria; Saccharimonadia; UBA4664; SCTI01,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,73.76,0.99,913092,1,1,1,48,1038,3,Gs0161344
3300067032_1444,NEON combined assembly,3300067032,MQ,Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Gp1-AA145,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,87.23,0.85,4092568,1,0,0,46,3835,104,Gs0161344
3300067032_1446,NEON combined assembly,3300067032,MQ,Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; 40CM-3-55-5,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,80.13,0.85,3938262,0,0,0,38,3627,134,Gs0161344
3300067032_1447,NEON combined assembly,3300067032,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; BOG-931,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,74.16,1.9,3345149,0,0,0,29,3548,283,Gs0161344
3300067032_1448,NEON combined assembly,3300067032,MQ,Bacteria; Pseudomonadota; Betaproteobacteria; Burkholderiales,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,89.51,1.54,4680308,1,1,1,49,4478,211,Gs0161344
3300067032_1451,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; AC-51,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,61.72,0.85,2165353,0,0,0,26,2363,239,Gs0161344
3300067032_1452,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota; Thermoleophilia,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-465,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,88.6,0,4434032,1,0,0,49,4718,251,Gs0161344
3300067032_1453,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; Palsa-739,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,60.45,0.86,1256843,0,0,0,14,1484,130,Gs0161344
3300067032_1456,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; VAYN01,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,89.8,0.86,2624595,1,0,1,46,2826,79,Gs0161344
3300067032_1457,NEON combined assembly,3300067032,MQ,Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Sulfotelmatobacter,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,77.14,1.71,4187121,0,0,0,35,3846,194,Gs0161344
3300067032_1458,NEON combined assembly,3300067032,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; BOG-931,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,64.83,0,3965370,1,0,1,35,4141,186,Gs0161344
3300067032_1460,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota; Actinomycetes,Bacteria; Actinobacteriota; Actinomycetia; Streptosporangiales; Streptosporangiaceae; Chersky-822,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,90.21,1.52,8767742,0,1,0,60,7961,345,Gs0161344
3300067032_1462,NEON combined assembly,3300067032,MQ,Bacteria; Acidobacteriota,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Gp1-AA145,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,91.76,3.59,6773881,0,1,0,40,6466,247,Gs0161344
3300067032_1464,NEON combined assembly,3300067032,MQ,Bacteria,Bacteria; Acidobacteriota; Thermoanaerobaculia; Gp7-AA8; Gp7-AA8; JADGNZ01,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,85.21,6.84,5099870,1,1,0,44,4951,240,Gs0161344
3300067032_1465,NEON combined assembly,3300067032,MQ,Bacteria; Verrucomicrobiota; Spartobacteria,Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; UBA10450; AV17,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,61.6,0.68,1209359,0,0,0,18,1276,86,Gs0161344
3300067032_1469,NEON combined assembly,3300067032,MQ,Bacteria,Bacteria; Acidobacteriota; Vicinamibacteria; Fen-336; Fen-336,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,56.3,0,3381000,1,0,1,25,3148,355,Gs0161344
3300067032_1479,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,50,0,879648,0,0,0,24,1043,107,Gs0161344
3300067032_1484,NEON combined assembly,3300067032,MQ,Bacteria; Acidobacteriota; Terriglobia,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Gp1-AA117; Gp1-AA17,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,95.57,1.14,5401492,0,0,0,50,5093,108,Gs0161344
3300067032_1485,NEON combined assembly,3300067032,MQ,Bacteria,Bacteria; Dormibacterota; Dormibacteria; Dormibacterales; Dormibacteraceae; QHBS01,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,60.19,0,2836347,1,0,0,21,2982,256,Gs0161344
3300067032_1486,NEON combined assembly,3300067032,MQ,Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; 40CM-3-55-5,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,82,0,4472641,0,0,0,45,4151,176,Gs0161344
3300067032_1487,NEON combined assembly,3300067032,MQ,Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Sulfotelmatobacter,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,80.6,0.85,4901245,0,0,0,47,4589,173,Gs0161344
3300067032_1494,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,80.92,1.15,2381209,1,0,1,47,2567,102,Gs0161344
3300067032_1497,NEON combined assembly,3300067032,MQ,Bacteria,Bacteria; Acidobacteriota; Thermoanaerobaculia; UBA5704; UBA5704,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,89.42,2.56,5662764,1,1,0,44,4614,258,Gs0161344
3300067032_1509,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota; Actinomycetes,Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Nocardioidaceae,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,95.25,2.81,3623279,0,1,0,40,3778,186,Gs0161344
3300067032_1512,NEON combined assembly,3300067032,MQ,Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae; Silvibacterium; Silvibacterium bohemicum,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Acidobacteriaceae; Silvibacterium,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,72.41,0,5029698,1,0,1,23,4231,187,Gs0161344
3300067032_1518,NEON combined assembly,3300067032,MQ,Bacteria; Acidobacteriota,Bacteria; Acidobacteriota; Acidobacteriae; Acidoferrales; UBA7541; Acidoferrum,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,62.07,0,3692908,0,0,0,30,3395,193,Gs0161344
3300067032_1524,NEON combined assembly,3300067032,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Xanthobacteraceae; Pseudolabrys,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Pseudolabrys,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,72.41,0,2737422,1,0,0,35,2872,155,Gs0161344
3300067032_1542,NEON combined assembly,3300067032,MQ,Bacteria,Bacteria; Myxococcota; Polyangia; Palsa-1104_A; Fen-1088,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,61.74,0,4662289,1,0,1,25,4441,402,Gs0161344
3300067032_1550,NEON combined assembly,3300067032,MQ,Bacteria,Bacteria; Myxococcota; Polyangia; Palsa-1104_A; Fen-1088,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,87.69,2.58,5743332,1,1,1,39,4971,386,Gs0161344
3300067032_1553,NEON combined assembly,3300067032,MQ,Bacteria; Acidobacteriota; Terriglobia,Bacteria; Acidobacteriota; Acidobacteriae; Acidoferrales; UBA7541; Palsa-295,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,52.76,0,2509412,0,0,0,15,2448,235,Gs0161344
3300067032_1554,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota; Thermoleophilia,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Thermoleophilaceae,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,57.93,0,2003549,0,0,0,13,2304,297,Gs0161344
3300067032_1556,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; Actinomycetia; Euzebyales,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,63.06,0,2228109,1,0,1,16,2319,346,Gs0161344
3300067032_1558,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; AC-21,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,50.96,2.59,2047777,0,0,0,11,2344,286,Gs0161344
3300067032_1559,NEON combined assembly,3300067032,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Roseiarcus,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,57.51,0.63,2409547,0,0,0,15,2516,250,Gs0161344
3300067032_1561,NEON combined assembly,3300067032,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744,"MetaBAT v2:2.17, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2024-01-09,56.03,0.86,1690769,0,0,0,19,1822,170,Gs0161344
